0.11322707	-0.02407103	0.12104298	-0.22053333	-0.02164092	-0.11316612	0.23762517	0.008429073	0.0057162647	0.08610538	-0.25629866	0.09885725	0.011711537	0.023574634	-0.101396725	-0.056120433
0.17485046	0.04950499	0.07704664	-0.40293434	0.068352304	-0.0285367	0.3896389	-0.03777756	0.045340393	0.11798826	-0.2574066	0.16262648	0.09731061	-0.023509376	0.009353246	-0.064399116
0.5476018	0.3926953	-0.22669083	-0.68227696	0.33935866	0.16837436	0.6098258	-0.34192494	0.35402992	0.47989282	-0.10696577	0.48633215	0.43393752	-0.2743002	0.33424056	-0.41129372
0.27908504	0.1846537	-0.09470206	-0.40875876	0.19642751	0.09350221	0.34715536	-0.18068969	0.13872959	0.21283114	-0.20610185	0.27159035	0.18585363	-0.08585323	0.15945235	-0.21976854
-0.0063472544	-0.01444626	0.13755709	-0.1903238	-0.068784	-0.11676602	0.28065658	0.04610649	-0.006169097	-0.055114046	-0.25488508	0.023956422	-0.07806328	0.115569174	-0.10935042	0.056409385
0.09470228	0.04611962	0.046588983	-0.24322048	-0.0048875976	-0.058927998	0.26597673	0.010846181	0.019060351	0.09365819	-0.18162273	0.044565633	-0.010455527	0.042682678	0.01862808	-0.026516208
0.01348019	-0.13558008	0.14579995	-0.18510024	-0.1504852	-0.14942287	0.26351255	0.16959696	-0.11397884	-0.09599566	-0.29114053	0.017979318	-0.08749465	0.16296409	-0.13547751	0.074277155
0.2963426	0.15752172	-0.084339924	-0.38946497	0.20531647	0.0005557003	0.23939556	-0.18275104	0.16641496	0.24031702	-0.1771712	0.2544363	0.22297473	-0.07663708	0.1495534	-0.22625384
-0.09719427	-0.04424801	0.11302165	-0.22089526	-0.09536388	-0.14031498	0.41951236	0.16306517	-0.13699423	-0.094100535	-0.22737361	0.038304392	-0.17012836	0.14705689	-0.10812838	0.06527617
0.03532727	-0.11549424	0.14343545	-0.18588541	-0.16734539	-0.18899329	0.23447551	0.08633421	-0.08570015	-0.07614301	-0.36316094	-0.04288345	-0.101747066	0.16355468	-0.14212812	0.060384743
0.15819712	0.04299059	0.09769322	-0.24717075	-0.0055786017	-0.04093152	0.23601077	-0.023437517	0.081214726	0.060452316	-0.1862042	0.052593697	0.032490246	6.075333e-05	-0.05076946	-0.07973512
-0.09307529	-0.14576478	0.18218517	-0.12124869	-0.21979499	-0.22732677	0.1870026	0.15652007	-0.11510781	-0.09279984	-0.3382136	-0.12453595	-0.13487954	0.18348664	-0.16343158	0.15418012
0.03191553	-0.0788441	0.124011114	-0.17283978	-0.08844615	-0.12295187	0.25685444	0.048423592	-0.080106005	0.025412729	-0.24708726	-0.020864025	-0.047362063	0.11622836	-0.111676596	0.038936697
-0.05568132	-0.11816969	0.2049025	-0.022971284	-0.22960548	-0.21653433	0.015260428	0.17301302	-0.16076528	-0.12321989	-0.3853669	-0.13580798	-0.1243741	0.24057643	-0.17961048	0.12443933
-0.11488755	-0.10911417	0.1852844	-0.11566459	-0.18378203	-0.13116641	0.20446967	0.1547111	-0.117840596	-0.14238736	-0.29568544	-0.08192984	-0.14364801	0.11325192	-0.17886876	0.13006228
-0.100877434	-0.14972451	0.22807233	-0.109180935	-0.2484442	-0.2504099	0.20874408	0.17573343	-0.17742288	-0.10073686	-0.30508158	-0.061838664	-0.17518215	0.21437636	-0.2477761	0.14543374
0.013733101	-0.028501453	0.052189138	-0.13715191	-0.03584912	-0.103426956	0.09525142	0.016340343	0.009041771	0.0030190279	-0.12558569	0.013503954	0.01687971	0.092952624	-0.06680682	0.046853766
0.089064	0.01945877	0.09884521	-0.22269589	-0.06565193	-0.07743562	0.20771629	0.044144534	0.0182574	-0.0063914624	-0.18809296	0.066514395	0.018579025	0.078389816	-0.02920368	0.012755897
-0.8325885	-0.7774445	0.84929526	0.708225	-0.86926454	-0.85028523	-0.5457279	0.8643435	-0.82544374	-0.8007679	-0.7581403	-0.81289953	-0.886928	0.8882255	-0.883195	0.8107193
-0.12008688	-0.17746493	0.16660033	-0.0016432537	-0.19334118	-0.17036273	-0.012393834	0.21694452	-0.17761844	-0.109793946	-0.2822952	-0.11478201	-0.14131458	0.14325447	-0.23369724	0.12043253
-0.12361132	-0.13071416	0.2351999	-0.03144425	-0.23234023	-0.28791183	0.064537086	0.17477012	-0.19935136	-0.12291627	-0.35708976	-0.13380195	-0.15032543	0.22603257	-0.23690423	0.15241002
0.17269287	0.10385206	-0.10256917	-0.2767132	0.1639215	0.07469839	0.26892415	-0.08633516	0.15305243	0.20418963	-0.03979726	0.13350983	0.08641356	-0.12092135	0.10477492	-0.08563733
-0.017986435	-0.08450882	0.19391128	-0.059962604	-0.1415841	-0.179882	0.21658629	0.14394516	-0.06377267	-0.06988475	-0.34079903	-0.035471436	-0.11593692	0.14663464	-0.12760751	0.06103848
0.20287038	0.16757458	-0.06500057	-0.20714842	0.17051744	0.028371831	0.2076072	-0.11028363	0.12872356	0.21593177	-0.054952364	0.15697697	0.20141037	-0.0887879	0.097670116	-0.18626761
0.03548397	0.044734433	0.044211857	-0.2339393	0.0467514	-0.068331465	0.18372591	0.0377042	-0.0015927488	0.063001186	-0.12063764	0.058350775	-0.0146666365	-0.033586383	0.026723485	0.0027743848
-0.04268822	-0.045681458	0.06253107	-0.13280438	-0.11796435	-0.08098129	0.08684144	0.086975195	-0.0349475	-0.05029032	-0.17215377	-0.035640586	-0.093320265	0.117785156	-0.10295777	0.08592806
-0.095010646	-0.08767642	0.06497031	0.0048038354	-0.05000021	-0.06914238	0.0142569095	0.0798055	-0.075325586	-0.0067175874	-0.036314733	-0.07181449	-0.07365205	0.06586629	-0.08643974	0.066168256
0.26393196	0.18094766	-0.08009671	-0.33622634	0.1854131	0.10769566	0.2791482	-0.14852728	0.13282193	0.18964753	-0.050948747	0.25583836	0.16697013	-0.15400788	0.18335724	-0.14960596
0.4029212	0.27525464	-0.14030068	-0.3908136	0.2843701	0.17811334	0.33270487	-0.3272921	0.31479272	0.3543628	0.016452271	0.28713554	0.28417432	-0.27091557	0.23231436	-0.25878245
-0.28747395	-0.30187365	0.368697	0.1617182	-0.34132585	-0.29712	-0.09724142	0.36493862	-0.31544748	-0.25293294	-0.40212494	-0.27415407	-0.30573004	0.34605303	-0.33895585	0.2791602
-0.11850114	-0.19495548	0.20716435	-0.06314054	-0.17695393	-0.20862387	0.14868857	0.22661519	-0.18603066	-0.13149674	-0.28564158	-0.07143547	-0.22693755	0.24570887	-0.18577345	0.1220214
0.2759568	0.15039907	-0.13130154	-0.28897962	0.15597719	0.085576296	0.28125918	-0.12536101	0.13585073	0.18368118	0.019910056	0.24024653	0.19349162	-0.11124141	0.19349977	-0.21122123
0.29792708	0.20440689	-0.25010717	-0.3170882	0.21824944	0.24176298	0.3315418	-0.18451491	0.20926212	0.22318627	0.10948793	0.20058408	0.24418601	-0.26592213	0.23290938	-0.18942818
0.09290431	0.0713302	0.028239163	-0.1401709	0.003995664	0.01630942	0.15630324	-0.036641452	0.06395325	0.05916732	-0.15170972	0.0785656	0.054205023	-0.013855756	0.040970832	-0.07153994
0.110644646	0.165708	-0.051375065	-0.24297884	0.14517103	0.097077094	0.2161864	-0.09733134	0.11045967	0.17648098	-0.016329693	0.19036692	0.12774591	-0.14671806	0.14584342	-0.12259576
1.0105011	0.99882716	-0.93121314	-1.0539045	1.0482033	0.98217237	0.8514329	-1.0129294	1.016541	0.94689894	0.7605922	0.98884946	1.0663841	-1.0090973	1.061715	-0.9989767
0.7452652	0.70499915	-0.58022475	-0.7607601	0.6734045	0.56416434	0.66104525	-0.6558723	0.6850049	0.7203151	0.42117646	0.78107	0.74486285	-0.6719588	0.67061996	-0.62877077
0.5124617	0.4225684	-0.36376947	-0.6073839	0.38109556	0.35203972	0.52674073	-0.43660897	0.40463787	0.45114395	0.169751	0.45166683	0.43777427	-0.41108096	0.38246948	-0.44566956
-0.001983919	-0.10143009	0.17269456	-0.043315396	-0.13680561	-0.11196612	0.12089013	0.10630705	-0.052813057	-0.07588994	-0.22345027	-0.046639286	-0.12775679	0.09210962	-0.13431862	0.04149398
0.1688677	0.14794594	-0.1956693	-0.26791838	0.11361532	0.18963663	0.33027735	-0.13595316	0.12516107	0.2056437	0.12280308	0.25654346	0.1931248	-0.14357902	0.16951115	-0.138303
-0.06156964	-0.013669981	0.035522245	0.028608099	-0.084781244	-0.0782132	0.010564142	0.030585239	-0.0329668	-0.039187964	-0.030576713	-0.04981767	0.00039600453	0.026047207	-0.06985607	0.036577195
0.28292316	0.17768352	-0.16992982	-0.36491984	0.2310036	0.14696133	0.29103938	-0.23346604	0.22856581	0.18310873	0.005719199	0.25316465	0.2639133	-0.14447446	0.17319416	-0.19866776
0.1518116	0.15584235	-0.14649001	-0.27632853	0.17706951	0.07147002	0.2334045	-0.10972979	0.1779403	0.1436289	-0.04109328	0.17756577	0.18343318	-0.16431674	0.18035366	-0.14064175
0.033718005	-0.00111285	0.071932346	-0.10294468	0.01101658	-0.040656228	0.016286224	-0.033549175	0.049022626	0.020097904	-0.17810439	-0.002874674	-0.02471071	0.06116484	-0.01569598	-0.04159285
0.06293918	0.010070407	0.08747283	-0.091295	-0.05967727	-0.022139117	0.13576588	0.06397658	-0.007282481	0.05617219	-0.06964465	-0.018562287	0.007700234	0.008824156	-0.0134943705	0.050236072
0.17692822	0.096347235	-0.15030237	-0.31307843	0.15715115	0.12837553	0.36552033	-0.10415276	0.10674155	0.17252433	0.05054278	0.1252985	0.1051537	-0.15889175	0.15057756	-0.08810591
0.005180756	0.04488752	-0.0062420988	-0.09538751	-0.011023511	0.055060405	0.06684005	-0.022156468	0.019819442	0.02465922	0.047662586	0.055950593	0.06654889	-0.067669116	0.03796756	-0.07431546
0.009644879	-0.056405377	0.12100918	-0.05077848	0.0070103477	-0.035077836	0.099017926	0.016453976	-0.031840388	0.012896025	-0.15599671	-0.025549993	-0.07356949	0.06327504	-0.029209647	0.062040072
-0.30834028	-0.37119496	0.38847262	0.21602423	-0.39917088	-0.34308502	-0.16080502	0.38844126	-0.31278703	-0.27105173	-0.40110525	-0.27160183	-0.40979415	0.37177455	-0.40708485	0.29687843
-0.21382895	-0.15829845	0.23998444	0.1388589	-0.19087856	-0.2057178	-0.11325859	0.17695823	-0.1631572	-0.18464601	-0.22147511	-0.20966434	-0.20123664	0.20423043	-0.24236655	0.18631773
0.013723724	-0.08469863	0.1500973	-0.11172841	-0.11623988	-0.20747362	0.08879939	0.13060504	-0.12573767	-0.0691078	-0.32830426	-0.046807893	-0.07875714	0.19627815	-0.18508112	0.09654241
0.00864686	0.051272567	0.050967596	-0.0922549	0.013721561	-0.022433048	0.11871811	-0.043672454	0.04947124	0.03277459	-0.05062812	0.06084274	-0.023583507	0.010037167	0.030786743	-0.005255533
0.11907127	0.06721842	-0.081851825	-0.16315062	0.10388576	0.052856162	0.19591875	-0.060317133	0.099948876	0.057508364	0.020686125	0.070682876	0.024625234	-0.055175174	0.08139554	-0.07150628
-0.0006352396	-0.08459955	0.044626825	-0.086875446	-0.073238604	-0.09595656	0.12420261	0.091011584	-0.0011887153	-0.056039076	-0.04320796	-0.039001234	-0.08765836	-0.00038852153	-0.036533542	0.065688886
0.095391996	0.07739584	0.035142485	-0.13580725	0.0036659343	0.02129825	0.09901384	-0.023170605	0.0015604326	0.065272816	-0.09898268	0.05375719	-0.006720248	-0.023064852	0.0017397325	-0.027496802
0.12043656	0.051791105	0.019529723	-0.22730039	-0.06382085	-0.036286823	0.21439408	0.0077694077	0.0075711245	0.025794981	-0.18573745	0.07589166	-0.013868939	-0.005682201	-0.0076542906	0.0035299007
0.055443536	0.09768405	8.342817e-06	-0.12527506	0.028282637	-0.020668836	0.17258367	-0.059945676	0.030473689	0.036838308	-0.03410094	0.1157069	0.027353214	-0.019206073	0.07953748	-0.08104235
0.21360296	0.11200698	-0.116624445	-0.2847662	0.11490185	0.08655341	0.29724893	-0.18499868	0.16156745	0.20774415	0.0058270446	0.24810633	0.1378388	-0.12448198	0.16570203	-0.11157408
0.06934954	0.05472543	0.01208906	-0.16766052	0.011414357	-0.04341409	0.14473286	-0.08855167	0.07135682	0.050081164	-0.12164001	0.04252515	0.054276932	-0.070531614	-0.01967306	-0.07080916
0.20048033	0.17710988	-0.08771648	-0.27439195	0.11745441	0.08353563	0.29928252	-0.08319339	0.1372856	0.12389097	-0.039280668	0.23964287	0.15904404	-0.10195553	0.09805752	-0.08828315
-0.15217738	-0.11218573	0.19218504	0.047167376	-0.1897917	-0.1687258	0.09484183	0.1338463	-0.19694144	-0.09723017	-0.2013514	-0.07557193	-0.13505581	0.20350118	-0.18141018	0.101326086
-0.21328638	-0.1523474	0.27805907	0.16036183	-0.22180973	-0.20468432	-0.065428965	0.18377316	-0.16594736	-0.2143633	-0.27482465	-0.1390689	-0.16140617	0.26592618	-0.20484078	0.2173876
0.17003274	0.10070094	-0.067393996	-0.23921357	0.10866165	0.08891776	0.20847203	-0.10561564	0.1229787	0.11325417	-0.085739575	0.16858885	0.088385604	-0.12170198	0.08565837	-0.15470947
0.02287292	-0.06257952	0.015567664	-0.05596614	-0.04372652	-0.0022883322	0.10908792	0.050268255	-0.009318178	0.0014873388	-0.099769704	-0.0032737262	0.005776921	0.06660127	-0.08860585	-0.01148203
-0.0034974976	-0.09492112	0.06590135	-0.001480204	-0.05796241	-0.098814726	0.006386893	0.10612887	-0.049936697	-0.026778052	-0.19057123	-0.019023024	-0.013877639	0.06288765	-0.06194248	0.01083475
0.36099258	0.34936973	-0.28054237	-0.39540854	0.34587276	0.29593995	0.42485976	-0.29776725	0.30707106	0.27734637	0.24578747	0.38547683	0.28771058	-0.2860687	0.2838075	-0.34538183
0.19625258	0.22872415	-0.08220714	-0.28860366	0.15341781	0.118996516	0.22265774	-0.18548596	0.21123005	0.1872958	-0.044794366	0.23134899	0.17679615	-0.15792955	0.14500138	-0.21042179
0.05822229	0.052899726	-0.020805188	-0.2412342	0.009567853	0.04996759	0.2974804	-0.026634583	0.06597784	0.03449469	-0.11191561	0.14951588	0.049747862	-0.06237717	-0.031380568	0.0063684117
0.05783265	0.023405654	-0.017314224	-0.17733708	0.03880296	0.028813591	0.27735922	-0.02591761	0.07675953	0.05980175	-0.042142767	0.09808452	-0.010903117	0.015611781	0.03178437	-0.00450895
0.0018127854	-0.06553741	0.15083943	-0.11227205	-0.07002144	-0.15990295	0.12812874	0.044081967	-0.11161343	-0.038218908	-0.21876846	-0.016875714	-0.12076931	0.11754578	-0.10456938	0.03170865
-0.026096078	-0.07291551	0.0885647	-0.07994877	-0.08052571	-0.10137978	0.14541207	0.02315388	-0.10276541	0.004989335	-0.08247995	-0.0063495515	-0.0592097	0.05240099	-0.056421038	0.086234644
-0.06831506	-0.14369822	0.09672679	-0.012662524	-0.09327248	-0.12739469	-0.026137654	0.085109286	-0.1264961	-0.06524277	-0.19920804	-0.07323782	-0.114099905	0.07973281	-0.16574861	0.14970183
-0.092484005	-0.17747848	0.13156778	0.07841931	-0.15597701	-0.13375303	-0.016526405	0.1050449	-0.110936575	-0.1361531	-0.26450744	-0.096635625	-0.13333948	0.17700428	-0.12257209	0.106240064
0.38892922	0.3301049	-0.2437516	-0.39822337	0.22635278	0.19884059	0.3996248	-0.31535372	0.283221	0.33141038	0.15719186	0.3495011	0.3375773	-0.2739174	0.25748426	-0.30441022
0.1322607	0.0825722	-0.054385126	-0.2208384	0.13912189	0.038949825	0.22982103	-0.106529355	0.119088985	0.13549203	-0.038241554	0.21545641	0.120356016	-0.112987	0.14554095	-0.16092429
0.047501214	-0.00958018	0.031634968	-0.1088484	-0.04541236	-0.06483049	0.14516449	0.047400888	-0.008918826	-0.043474417	-0.14192857	0.012842193	-0.029249486	0.05258437	-0.0528224	0.039609596
0.17213728	0.08956786	0.020033533	-0.23979071	0.046468064	0.010478809	0.22480997	-0.1113307	0.07601093	0.15504584	-0.038329165	0.15727255	0.085212424	-0.053492524	0.007793498	-0.07475794
0.0005334527	-0.080873735	0.06794263	-0.042532466	-0.018175265	-0.049627814	0.1353945	0.027475167	-0.09182142	0.01876954	-0.061341576	0.015259089	-0.09268438	0.050605282	-0.04844478	0.062186737
0.16729619	0.14742644	-0.048832987	-0.26472285	0.1064467	0.09798243	0.26426888	-0.10279996	0.15182385	0.112800084	-0.030431338	0.15265943	0.11377383	-0.041742455	0.13833928	-0.107334845
0.011050554	-0.048841048	0.056464083	-0.03621188	-0.031416647	-0.13475034	0.15628403	0.02294382	-0.023725173	-0.06270734	-0.16277076	0.03545333	-0.025556918	0.129191	-0.060395963	0.015266323
0.10927042	0.100447804	-0.041255824	-0.11600071	0.082820356	0.012032531	0.055273283	-0.056759868	0.06931255	0.11537251	-0.014268814	0.06810884	0.10416267	-0.008977178	0.026569385	-0.099584654
-0.0592857	-0.07105565	0.10374341	-0.03215683	-0.13906941	-0.15174034	0.027149031	0.1329477	-0.034159273	-0.018237326	-0.15741503	-0.07318672	-0.09379236	0.114712335	-0.07071075	0.045955908
-0.036461737	-0.020743843	0.10965721	-0.12089338	-0.112867706	-0.06838168	0.10463522	0.068484	-0.050857246	-0.079798155	-0.14029601	-0.010181454	-0.07162406	0.042935304	-0.070275426	0.048966434
-0.007398845	-0.0704358	0.15937404	-0.046134297	-0.09589246	-0.13026516	0.1987982	0.1524607	-0.105323814	-0.11143407	-0.21493968	-0.06607339	-0.16334766	0.09035505	-0.18108706	0.08182564
-0.12137651	-0.117608465	0.16255957	0.02219356	-0.1447682	-0.103979886	0.0146191735	0.11480572	-0.11953158	-0.0683603	-0.20514564	-0.057369377	-0.115428306	0.18245877	-0.16132307	0.07970448
0.06483361	0.020672062	-0.009003905	-0.10427762	0.053090017	-0.0114086475	0.17130487	-0.061574075	0.06394348	0.029733483	-0.014849509	0.09066446	0.048538625	0.015658824	-0.020001391	-0.004131773
0.107230924	0.059954576	0.014943443	-0.10575843	0.030063156	-0.083579466	0.099079974	-0.049808905	0.08726334	0.03866733	-0.16159855	0.13418934	0.056453213	-0.03528343	0.018756092	-0.031590573
-0.14724311	-0.16308472	0.22303888	0.013906662	-0.24328014	-0.25763437	-0.02872185	0.1966591	-0.24379301	-0.17131011	-0.2924773	-0.15589581	-0.16792925	0.28957054	-0.21155737	0.15601902
0.0057458845	-0.06989873	0.13744746	-0.049768183	-0.078910805	-0.056189734	0.06435846	0.10305216	-0.055829942	-0.06712609	-0.12542021	-0.020120373	-0.023865145	0.094097756	-0.086964786	0.067560256
0.07440626	0.04944939	-0.046841983	-0.16484731	0.11688791	0.037495255	0.1702811	-0.056734014	0.074518725	0.027202843	-0.029005395	0.08468046	0.0491614	-0.037434015	0.10874981	-0.028868405
0.17854924	0.1261853	-0.07086584	-0.24676953	0.15357018	0.112744085	0.17668296	-0.17549397	0.15476279	0.18688157	0.035120796	0.12275584	0.16776684	-0.14219049	0.13175206	-0.1023444
0.374969	0.38582104	-0.29599243	-0.35980436	0.37690055	0.38300854	0.24996936	-0.38834533	0.3519621	0.31748673	0.3372015	0.37698847	0.3208035	-0.34962144	0.30723768	-0.34724554
-0.051064916	-0.07770449	0.08328525	-0.021150356	-0.11908456	-0.09708402	0.11081871	0.06534885	-0.07787846	-0.060142986	-0.20679268	-0.073399544	-0.0743562	0.06958957	-0.13366124	0.036438253
-0.12194055	-0.1760697	0.25608712	0.09787233	-0.2564888	-0.22025159	0.05084828	0.22992964	-0.24075602	-0.13605578	-0.32785156	-0.19227904	-0.2325781	0.24472752	-0.2440996	0.16641742
-0.26019356	-0.2714734	0.2835495	0.14450021	-0.33676174	-0.34640238	0.017797943	0.2987254	-0.24700318	-0.24189423	-0.3426823	-0.22469848	-0.35331735	0.3451669	-0.31040767	0.2873186
